Ontology,Axiom,LogicalAxiomCount,ClassCount,ObjectPropertyCount,DataPropertyCount,IndividualCount,DLExpressivity,DeclarationAxiomsCount,SubClassOf,EquivalentClasses,DisjointClasses,GCICount,HiddenGCICount,SubObjectPropertyOf,EquivalentObjectProperties,TransitiveObjectProperty,ReflexiveObjectProperty,ObjectPropertyDomain,ObjectPropertyRange,SubPropertyChainOf,SubDataPropertyOf,EquivalentDataProperties,FunctionalDataProperty,DataPropertyDomain,DataPropertyRange,ClassAssertion,ObjectPropertyAssertion,DataPropertyAssertion,NegativeObjectPropertyAssertion,NegativeDataPropertyAssertion,SameIndividual,DifferentIndividuals,AnnotationAssertion,AnnotationPropertyDomain,AnnotationPropertyRangeOf,ABoxAxiomCount,TBoxAxiomCount,RBoxAxiomCount
approximated_00243.owl_functional.owl_1_187_780.owl,1573,785,7,3,0,780,AL,788,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,780,0,0,0,0,0,0,0,0,0,780,5,0
approximated_00243.owl_functional.owl_1_187_967.owl,1947,972,7,3,0,967,AL,975,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,967,0,0,0,0,0,0,0,0,0,967,5,0
approximated_00347.owl_functional.owl,67615,67543,44,29,0,17174,ALER,72,73,0,0,25,0,5,0,0,0,0,0,1,0,0,0,0,0,18128,49336,0,0,0,0,0,0,0,0,67464,73,6
approximated_00347.owl_functional.owl_1_6709_13792.owl,25064,13871,44,29,0,11121,ALER,11193,73,0,0,25,0,5,0,0,0,0,0,1,0,0,0,0,0,3689,10103,0,0,0,0,0,0,0,0,13792,73,6
approximated_00347.owl_functional.owl_1_6709_20501.owl,34048,20580,44,29,0,13396,ALER,13468,73,0,0,25,0,5,0,0,0,0,0,1,0,0,0,0,0,5537,14964,0,0,0,0,0,0,0,0,20501,73,6
approximated_00347.owl_functional.owl_1_6709_27210.owl,42237,27289,44,29,0,14876,ALER,14948,73,0,0,25,0,5,0,0,0,0,0,1,0,0,0,0,0,7327,19883,0,0,0,0,0,0,0,0,27210,73,6
approximated_00347.owl_functional.owl_1_6709_33919.owl,49881,33998,44,29,0,15811,ALER,15883,73,0,0,25,0,5,0,0,0,0,0,1,0,0,0,0,0,9141,24778,0,0,0,0,0,0,0,0,33919,73,6
approximated_00347.owl_functional.owl_1_6709_374.owl,1112,453,44,29,0,587,ALER,659,73,0,0,25,0,5,0,0,0,0,0,1,0,0,0,0,0,120,254,0,0,0,0,0,0,0,0,374,73,6
approximated_00347.owl_functional.owl_1_6709_40628.owl,57189,40707,44,29,0,16410,ALER,16482,73,0,0,25,0,5,0,0,0,0,0,1,0,0,0,0,0,10916,29712,0,0,0,0,0,0,0,0,40628,73,6
approximated_00347.owl_functional.owl_1_6709_47337.owl,64288,47416,44,29,0,16800,ALER,16872,73,0,0,25,0,5,0,0,0,0,0,1,0,0,0,0,0,12739,34598,0,0,0,0,0,0,0,0,47337,73,6
approximated_00347.owl_functional.owl_1_6709_54046.owl,71222,54125,44,29,0,17025,ALER,17097,73,0,0,25,0,5,0,0,0,0,0,1,0,0,0,0,0,14477,39569,0,0,0,0,0,0,0,0,54046,73,6
approximated_00347.owl_functional.owl_1_6709_60755.owl,78047,60834,44,29,0,17141,ALER,17213,73,0,0,25,0,5,0,0,0,0,0,1,0,0,0,0,0,16304,44451,0,0,0,0,0,0,0,0,60755,73,6
approximated_00347.owl_functional.owl_1_6709_7083.owl,14608,7162,44,29,0,7374,ALER,7446,73,0,0,25,0,5,0,0,0,0,0,1,0,0,0,0,0,1904,5179,0,0,0,0,0,0,0,0,7083,73,6
approximated_00708.owl_functional.owl,8137,7900,219,19,0,1911,ALER,237,219,0,0,73,0,1,0,0,0,0,0,3,0,0,0,0,0,4121,3556,0,0,0,0,0,0,0,0,7677,219,4
approximated_00708.owl_functional.owl_1_658_1097.owl,2576,1320,219,19,0,1019,ALER,1256,219,0,0,73,0,1,0,0,0,0,0,3,0,0,0,0,0,569,528,0,0,0,0,0,0,0,0,1097,219,4
approximated_00708.owl_functional.owl_1_658_1755.owl,3544,1978,219,19,0,1329,ALER,1566,219,0,0,73,0,1,0,0,0,0,0,3,0,0,0,0,0,934,821,0,0,0,0,0,0,0,0,1755,219,4
approximated_00708.owl_functional.owl_1_658_2413.owl,4407,2636,219,19,0,1534,ALER,1771,219,0,0,73,0,1,0,0,0,0,0,3,0,0,0,0,0,1305,1108,0,0,0,0,0,0,0,0,2413,219,4
approximated_00708.owl_functional.owl_1_658_3071.owl,5215,3294,219,19,0,1684,ALER,1921,219,0,0,73,0,1,0,0,0,0,0,3,0,0,0,0,0,1657,1414,0,0,0,0,0,0,0,0,3071,219,4
approximated_00708.owl_functional.owl_1_658_3729.owl,5959,3952,219,19,0,1770,ALER,2007,219,0,0,73,0,1,0,0,0,0,0,3,0,0,0,0,0,2015,1714,0,0,0,0,0,0,0,0,3729,219,4
approximated_00708.owl_functional.owl_1_658_4387.owl,6691,4610,219,19,0,1844,ALER,2081,219,0,0,73,0,1,0,0,0,0,0,3,0,0,0,0,0,2338,2049,0,0,0,0,0,0,0,0,4387,219,4
approximated_00708.owl_functional.owl_1_658_5045.owl,7383,5268,219,19,0,1878,ALER,2115,219,0,0,73,0,1,0,0,0,0,0,3,0,0,0,0,0,2689,2356,0,0,0,0,0,0,0,0,5045,219,4
approximated_00708.owl_functional.owl_1_658_5703.owl,8055,5926,219,19,0,1892,ALER,2129,219,0,0,73,0,1,0,0,0,0,0,3,0,0,0,0,0,3036,2667,0,0,0,0,0,0,0,0,5703,219,4
approximated_00708.owl_functional.owl_1_658_6361.owl,8728,6584,219,19,0,1907,ALER,2144,219,0,0,73,0,1,0,0,0,0,0,3,0,0,0,0,0,3391,2970,0,0,0,0,0,0,0,0,6361,219,4
approximated_00708.owl_functional.owl_1_658_7019.owl,9389,7242,219,19,0,1910,ALER,2147,219,0,0,73,0,1,0,0,0,0,0,3,0,0,0,0,0,3750,3269,0,0,0,0,0,0,0,0,7019,219,4
approximated_00718.owl_functional.owl,6076,5891,168,18,0,1387,ALER,185,160,0,0,46,0,1,0,0,0,0,0,3,0,0,0,0,0,3234,2493,0,0,0,0,0,0,0,0,5727,160,4
approximated_00718.owl_functional.owl_1_492_1299.owl,2614,1463,168,18,0,966,ALER,1151,160,0,0,46,0,1,0,0,0,0,0,3,0,0,0,0,0,776,523,0,0,0,0,0,0,0,0,1299,160,4
approximated_00718.owl_functional.owl_1_492_1791.owl,3260,1955,168,18,0,1120,ALER,1305,160,0,0,46,0,1,0,0,0,0,0,3,0,0,0,0,0,1068,723,0,0,0,0,0,0,0,0,1791,160,4
approximated_00718.owl_functional.owl_1_492_2283.owl,3856,2447,168,18,0,1224,ALER,1409,160,0,0,46,0,1,0,0,0,0,0,3,0,0,0,0,0,1332,951,0,0,0,0,0,0,0,0,2283,160,4
approximated_00718.owl_functional.owl_1_492_2775.owl,4409,2939,168,18,0,1285,ALER,1470,160,0,0,46,0,1,0,0,0,0,0,3,0,0,0,0,0,1604,1171,0,0,0,0,0,0,0,0,2775,160,4
approximated_00718.owl_functional.owl_1_492_3267.owl,4941,3431,168,18,0,1325,ALER,1510,160,0,0,46,0,1,0,0,0,0,0,3,0,0,0,0,0,1845,1422,0,0,0,0,0,0,0,0,3267,160,4
approximated_00718.owl_functional.owl_1_492_3759.owl,5464,3923,168,18,0,1356,ALER,1541,160,0,0,46,0,1,0,0,0,0,0,3,0,0,0,0,0,2128,1631,0,0,0,0,0,0,0,0,3759,160,4
approximated_00718.owl_functional.owl_1_492_4251.owl,5977,4415,168,18,0,1377,ALER,1562,160,0,0,46,0,1,0,0,0,0,0,3,0,0,0,0,0,2414,1837,0,0,0,0,0,0,0,0,4251,160,4
approximated_00718.owl_functional.owl_1_492_4743.owl,6476,4907,168,18,0,1384,ALER,1569,160,0,0,46,0,1,0,0,0,0,0,3,0,0,0,0,0,2673,2070,0,0,0,0,0,0,0,0,4743,160,4
approximated_00718.owl_functional.owl_1_492_5235.owl,6971,5399,168,18,0,1387,ALER,1572,160,0,0,46,0,1,0,0,0,0,0,3,0,0,0,0,0,2974,2261,0,0,0,0,0,0,0,0,5235,160,4
approximated_00718.owl_functional.owl_1_492_807.owl,1895,971,168,18,0,739,ALER,924,160,0,0,46,0,1,0,0,0,0,0,3,0,0,0,0,0,483,324,0,0,0,0,0,0,0,0,807,160,4
approximated_00729.owl_functional.owl,3885,3759,110,17,0,887,ALER,126,109,0,0,28,0,1,0,0,0,0,0,3,0,0,0,0,0,2000,1646,0,0,0,0,0,0,0,0,3646,109,4
approximated_00729.owl_functional.owl_1_310_1166.owl,2146,1279,110,17,0,741,ALER,867,109,0,0,28,0,1,0,0,0,0,0,3,0,0,0,0,0,623,543,0,0,0,0,0,0,0,0,1166,109,4
approximated_00729.owl_functional.owl_1_310_1476.owl,2512,1589,110,17,0,797,ALER,923,109,0,0,28,0,1,0,0,0,0,0,3,0,0,0,0,0,790,686,0,0,0,0,0,0,0,0,1476,109,4
approximated_00729.owl_functional.owl_1_310_1786.owl,2861,1899,110,17,0,836,ALER,962,109,0,0,28,0,1,0,0,0,0,0,3,0,0,0,0,0,962,824,0,0,0,0,0,0,0,0,1786,109,4
approximated_00729.owl_functional.owl_1_310_2096.owl,3197,2209,110,17,0,862,ALER,988,109,0,0,28,0,1,0,0,0,0,0,3,0,0,0,0,0,1136,960,0,0,0,0,0,0,0,0,2096,109,4
approximated_00729.owl_functional.owl_1_310_2406.owl,3522,2519,110,17,0,877,ALER,1003,109,0,0,28,0,1,0,0,0,0,0,3,0,0,0,0,0,1316,1090,0,0,0,0,0,0,0,0,2406,109,4
approximated_00729.owl_functional.owl_1_310_2716.owl,3838,2829,110,17,0,883,ALER,1009,109,0,0,28,0,1,0,0,0,0,0,3,0,0,0,0,0,1482,1234,0,0,0,0,0,0,0,0,2716,109,4
approximated_00729.owl_functional.owl_1_310_3026.owl,4152,3139,110,17,0,887,ALER,1013,109,0,0,28,0,1,0,0,0,0,0,3,0,0,0,0,0,1649,1377,0,0,0,0,0,0,0,0,3026,109,4
approximated_00729.owl_functional.owl_1_310_3336.owl,4462,3449,110,17,0,887,ALER,1013,109,0,0,28,0,1,0,0,0,0,0,3,0,0,0,0,0,1831,1505,0,0,0,0,0,0,0,0,3336,109,4
approximated_00729.owl_functional.owl_1_310_546.owl,1287,659,110,17,0,502,ALER,628,109,0,0,28,0,1,0,0,0,0,0,3,0,0,0,0,0,298,248,0,0,0,0,0,0,0,0,546,109,4
approximated_00729.owl_functional.owl_1_310_856.owl,1753,969,110,17,0,658,ALER,784,109,0,0,28,0,1,0,0,0,0,0,3,0,0,0,0,0,457,399,0,0,0,0,0,0,0,0,856,109,4
approximated_00775.owl_functional.owl,1460,1323,65,73,0,405,ALCRO,137,151,0,0,59,0,54,0,0,0,0,0,27,0,0,0,0,0,1,1089,0,0,0,0,1,0,0,0,1091,151,81
approximated_00775.owl_functional.owl_1_33_1025.owl,1799,1257,65,73,0,405,ALCRO,542,151,0,0,59,0,54,0,0,0,0,0,27,0,0,0,0,0,1,1023,0,0,0,0,1,0,0,0,1025,151,81
approximated_00775.owl_functional.owl_1_33_1058.owl,1832,1290,65,73,0,405,ALCRO,542,151,0,0,59,0,54,0,0,0,0,0,27,0,0,0,0,0,1,1056,0,0,0,0,1,0,0,0,1058,151,81
approximated_00775.owl_functional.owl_1_33_761.owl,1513,993,65,73,0,383,ALCRO,520,151,0,0,59,0,54,0,0,0,0,0,27,0,0,0,0,0,1,760,0,0,0,0,0,0,0,0,761,151,81
approximated_00775.owl_functional.owl_1_33_794.owl,1548,1026,65,73,0,385,ALCRO,522,151,0,0,59,0,54,0,0,0,0,0,27,0,0,0,0,0,1,793,0,0,0,0,0,0,0,0,794,151,81
approximated_00775.owl_functional.owl_1_33_827.owl,1586,1059,65,73,0,390,ALCRO,527,151,0,0,59,0,54,0,0,0,0,0,27,0,0,0,0,0,1,826,0,0,0,0,0,0,0,0,827,151,81
approximated_00775.owl_functional.owl_1_33_860.owl,1619,1092,65,73,0,390,ALCRO,527,151,0,0,59,0,54,0,0,0,0,0,27,0,0,0,0,0,1,859,0,0,0,0,0,0,0,0,860,151,81
approximated_00775.owl_functional.owl_1_33_893.owl,1656,1125,65,73,0,394,ALCRO,531,151,0,0,59,0,54,0,0,0,0,0,27,0,0,0,0,0,1,892,0,0,0,0,0,0,0,0,893,151,81
approximated_00775.owl_functional.owl_1_33_926.owl,1689,1158,65,73,0,394,ALCRO,531,151,0,0,59,0,54,0,0,0,0,0,27,0,0,0,0,0,1,925,0,0,0,0,0,0,0,0,926,151,81
approximated_00775.owl_functional.owl_1_33_959.owl,1733,1191,65,73,0,405,ALCRO,542,151,0,0,59,0,54,0,0,0,0,0,27,0,0,0,0,0,1,957,0,0,0,0,1,0,0,0,959,151,81
approximated_00775.owl_functional.owl_1_33_992.owl,1766,1224,65,73,0,405,ALCRO,542,151,0,0,59,0,54,0,0,0,0,0,27,0,0,0,0,0,1,990,0,0,0,0,1,0,0,0,992,151,81
approximated_00776.owl_functional.owl,65333,65258,60,16,0,17941,ALCO,75,63,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,17941,47248,0,0,0,0,6,0,0,0,65195,63,0
approximated_00776.owl_functional.owl_1_6488_13291.owl,24830,13354,60,16,0,11401,ALCO,11476,63,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,3608,9680,0,0,0,0,3,0,0,0,13291,63,0
approximated_00776.owl_functional.owl_1_6488_19779.owl,34001,19842,60,16,0,14084,ALCO,14159,63,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,5400,14376,0,0,0,0,3,0,0,0,19779,63,0
approximated_00776.owl_functional.owl_1_6488_26267.owl,42233,26330,60,16,0,15828,ALCO,15903,63,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,7152,19112,0,0,0,0,3,0,0,0,26267,63,0
approximated_00776.owl_functional.owl_1_6488_32755.owl,49689,32818,60,16,0,16796,ALCO,16871,63,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,8975,23777,0,0,0,0,3,0,0,0,32755,63,0
approximated_00776.owl_functional.owl_1_6488_39243.owl,56778,39306,60,16,0,17397,ALCO,17472,63,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,10766,28473,0,0,0,0,4,0,0,0,39243,63,0
approximated_00776.owl_functional.owl_1_6488_45731.owl,63602,45794,60,16,0,17733,ALCO,17808,63,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,12524,33202,0,0,0,0,5,0,0,0,45731,63,0
approximated_00776.owl_functional.owl_1_6488_52219.owl,70243,52282,60,16,0,17886,ALCO,17961,63,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,14310,37904,0,0,0,0,5,0,0,0,52219,63,0
approximated_00776.owl_functional.owl_1_6488_58707.owl,76781,58770,60,16,0,17936,ALCO,18011,63,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,16090,42611,0,0,0,0,6,0,0,0,58707,63,0
approximated_00776.owl_functional.owl_1_6488_6803.owl,14097,6866,60,16,0,7156,ALCO,7231,63,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1830,4970,0,0,0,0,3,0,0,0,6803,63,0
approximated_00779.owl_functional.owl,86621,86417,195,10,0,33238,ALH,204,203,0,0,10,0,9,0,0,0,0,0,0,0,0,0,0,0,33238,52967,0,0,0,0,0,0,0,0,86205,203,9
approximated_00779.owl_functional.owl_1_8519_18053.owl,35526,18265,195,10,0,17057,ALH,17261,203,0,0,10,0,9,0,0,0,0,0,0,0,0,0,0,0,6913,11140,0,0,0,0,0,0,0,0,18053,203,9
approximated_00779.owl_functional.owl_1_8519_26572.owl,49039,26784,195,10,0,22051,ALH,22255,203,0,0,10,0,9,0,0,0,0,0,0,0,0,0,0,0,10247,16325,0,0,0,0,0,0,0,0,26572,203,9
approximated_00779.owl_functional.owl_1_8519_35091.owl,61236,35303,195,10,0,25729,ALH,25933,203,0,0,10,0,9,0,0,0,0,0,0,0,0,0,0,0,13590,21501,0,0,0,0,0,0,0,0,35091,203,9
approximated_00779.owl_functional.owl_1_8519_43610.owl,72474,43822,195,10,0,28448,ALH,28652,203,0,0,10,0,9,0,0,0,0,0,0,0,0,0,0,0,16900,26710,0,0,0,0,0,0,0,0,43610,203,9
approximated_00779.owl_functional.owl_1_8519_52129.owl,82879,52341,195,10,0,30334,ALH,30538,203,0,0,10,0,9,0,0,0,0,0,0,0,0,0,0,0,20166,31963,0,0,0,0,0,0,0,0,52129,203,9
approximated_00779.owl_functional.owl_1_8519_60648.owl,92705,60860,195,10,0,31641,ALH,31845,203,0,0,10,0,9,0,0,0,0,0,0,0,0,0,0,0,23465,37183,0,0,0,0,0,0,0,0,60648,203,9
approximated_00779.owl_functional.owl_1_8519_69167.owl,102119,69379,195,10,0,32536,ALH,32740,203,0,0,10,0,9,0,0,0,0,0,0,0,0,0,0,0,26653,42514,0,0,0,0,0,0,0,0,69167,203,9
approximated_00779.owl_functional.owl_1_8519_77686.owl,111168,77898,195,10,0,33066,ALH,33270,203,0,0,10,0,9,0,0,0,0,0,0,0,0,0,0,0,29917,47769,0,0,0,0,0,0,0,0,77686,203,9
approximated_00779.owl_functional.owl_1_8519_9534.owl,20369,9746,195,10,0,10419,ALH,10623,203,0,0,10,0,9,0,0,0,0,0,0,0,0,0,0,0,3629,5905,0,0,0,0,0,0,0,0,9534,203,9
approximated_01a277b7-b086-4048-86c3-fea10ddfaf25_esc.owl_functional.owl,1561,1328,73,161,0,261,ALH,233,198,0,0,141,0,14,0,0,0,0,0,0,0,0,0,0,0,193,923,0,0,0,0,0,0,0,0,1116,198,14
approximated_01a277b7-b086-4048-86c3-fea10ddfaf25_esc.owl_functional.owl_1_12_1008.owl,1710,1220,73,161,0,257,ALH,490,198,0,0,141,0,14,0,0,0,0,0,0,0,0,0,0,0,168,840,0,0,0,0,0,0,0,0,1008,198,14
approximated_01a277b7-b086-4048-86c3-fea10ddfaf25_esc.owl_functional.owl_1_12_1020.owl,1722,1232,73,161,0,257,ALH,490,198,0,0,141,0,14,0,0,0,0,0,0,0,0,0,0,0,171,849,0,0,0,0,0,0,0,0,1020,198,14
approximated_01a277b7-b086-4048-86c3-fea10ddfaf25_esc.owl_functional.owl_1_12_1032.owl,1735,1244,73,161,0,258,ALH,491,198,0,0,141,0,14,0,0,0,0,0,0,0,0,0,0,0,173,859,0,0,0,0,0,0,0,0,1032,198,14
approximated_01a277b7-b086-4048-86c3-fea10ddfaf25_esc.owl_functional.owl_1_12_1044.owl,1748,1256,73,161,0,259,ALH,492,198,0,0,141,0,14,0,0,0,0,0,0,0,0,0,0,0,178,866,0,0,0,0,0,0,0,0,1044,198,14
approximated_01a277b7-b086-4048-86c3-fea10ddfaf25_esc.owl_functional.owl_1_12_1056.owl,1760,1268,73,161,0,259,ALH,492,198,0,0,141,0,14,0,0,0,0,0,0,0,0,0,0,0,181,875,0,0,0,0,0,0,0,0,1056,198,14
approximated_01a277b7-b086-4048-86c3-fea10ddfaf25_esc.owl_functional.owl_1_12_1068.owl,1772,1280,73,161,0,259,ALH,492,198,0,0,141,0,14,0,0,0,0,0,0,0,0,0,0,0,182,886,0,0,0,0,0,0,0,0,1068,198,14
approximated_01a277b7-b086-4048-86c3-fea10ddfaf25_esc.owl_functional.owl_1_12_1080.owl,1784,1292,73,161,0,259,ALH,492,198,0,0,141,0,14,0,0,0,0,0,0,0,0,0,0,0,185,895,0,0,0,0,0,0,0,0,1080,198,14
approximated_01a277b7-b086-4048-86c3-fea10ddfaf25_esc.owl_functional.owl_1_12_1092.owl,1797,1304,73,161,0,260,ALH,493,198,0,0,141,0,14,0,0,0,0,0,0,0,0,0,0,0,189,903,0,0,0,0,0,0,0,0,1092,198,14
approximated_01a277b7-b086-4048-86c3-fea10ddfaf25_esc.owl_functional.owl_1_12_1104.owl,1809,1316,73,161,0,260,ALH,493,198,0,0,141,0,14,0,0,0,0,0,0,0,0,0,0,0,189,915,0,0,0,0,0,0,0,0,1104,198,14
approximated_01a277b7-b086-4048-86c3-fea10ddfaf25_esc.owl_functional.owl_1_12_996.owl,1698,1208,73,161,0,257,ALH,490,198,0,0,141,0,14,0,0,0,0,0,0,0,0,0,0,0,168,828,0,0,0,0,0,0,0,0,996,198,14
approximated_01af339b-32bc-423c-ad1f-1bbc5b3ba3da_ogy_v3.0.1.rdf_functional.owl,1451,1411,13,28,0,690,ALR,40,28,0,0,21,0,12,0,0,0,0,0,2,0,0,0,0,0,690,679,0,0,0,0,0,0,0,0,1369,28,14
approximated_01af339b-32bc-423c-ad1f-1bbc5b3ba3da_ogy_v3.0.1.rdf_functional.owl_1_122_1003.owl,1720,1045,13,28,0,635,ALR,675,28,0,0,21,0,12,0,0,0,0,0,2,0,0,0,0,0,509,494,0,0,0,0,0,0,0,0,1003,28,14
approximated_01af339b-32bc-423c-ad1f-1bbc5b3ba3da_ogy_v3.0.1.rdf_functional.owl_1_122_1125.owl,1876,1167,13,28,0,669,ALR,709,28,0,0,21,0,12,0,0,0,0,0,2,0,0,0,0,0,566,559,0,0,0,0,0,0,0,0,1125,28,14
approximated_01af339b-32bc-423c-ad1f-1bbc5b3ba3da_ogy_v3.0.1.rdf_functional.owl_1_122_1247.owl,2015,1289,13,28,0,686,ALR,726,28,0,0,21,0,12,0,0,0,0,0,2,0,0,0,0,0,628,619,0,0,0,0,0,0,0,0,1247,28,14
approximated_01af339b-32bc-423c-ad1f-1bbc5b3ba3da_ogy_v3.0.1.rdf_functional.owl_1_122_149.owl,378,191,13,28,0,147,ALR,187,28,0,0,21,0,12,0,0,0,0,0,2,0,0,0,0,0,65,84,0,0,0,0,0,0,0,0,149,28,14
approximated_01af339b-32bc-423c-ad1f-1bbc5b3ba3da_ogy_v3.0.1.rdf_functional.owl_1_122_271.owl,603,313,13,28,0,250,ALR,290,28,0,0,21,0,12,0,0,0,0,0,2,0,0,0,0,0,130,141,0,0,0,0,0,0,0,0,271,28,14
approximated_01af339b-32bc-423c-ad1f-1bbc5b3ba3da_ogy_v3.0.1.rdf_functional.owl_1_122_393.owl,815,435,13,28,0,340,ALR,380,28,0,0,21,0,12,0,0,0,0,0,2,0,0,0,0,0,187,206,0,0,0,0,0,0,0,0,393,28,14
approximated_01af339b-32bc-423c-ad1f-1bbc5b3ba3da_ogy_v3.0.1.rdf_functional.owl_1_122_515.owl,1022,557,13,28,0,425,ALR,465,28,0,0,21,0,12,0,0,0,0,0,2,0,0,0,0,0,254,261,0,0,0,0,0,0,0,0,515,28,14
approximated_01af339b-32bc-423c-ad1f-1bbc5b3ba3da_ogy_v3.0.1.rdf_functional.owl_1_122_637.owl,1210,679,13,28,0,491,ALR,531,28,0,0,21,0,12,0,0,0,0,0,2,0,0,0,0,0,316,321,0,0,0,0,0,0,0,0,637,28,14
approximated_01af339b-32bc-423c-ad1f-1bbc5b3ba3da_ogy_v3.0.1.rdf_functional.owl_1_122_759.owl,1402,801,13,28,0,561,ALR,601,28,0,0,21,0,12,0,0,0,0,0,2,0,0,0,0,0,376,383,0,0,0,0,0,0,0,0,759,28,14
approximated_01af339b-32bc-423c-ad1f-1bbc5b3ba3da_ogy_v3.0.1.rdf_functional.owl_1_122_881.owl,1560,923,13,28,0,597,ALR,637,28,0,0,21,0,12,0,0,0,0,0,2,0,0,0,0,0,439,442,0,0,0,0,0,0,0,0,881,28,14
approximated_01caf241-5309-4838-bc06-9dcaedf819c6_color.owl_functional.owl,892,829,55,9,0,233,AL,63,124,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,705,0,0,0,0,0,0,0,0,0,705,124,0
approximated_01caf241-5309-4838-bc06-9dcaedf819c6_color.owl_functional.owl_1_8_625.owl,1045,749,55,9,0,233,AL,296,124,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,625,0,0,0,0,0,0,0,0,0,625,124,0
approximated_01caf241-5309-4838-bc06-9dcaedf819c6_color.owl_functional.owl_1_8_633.owl,1053,757,55,9,0,233,AL,296,124,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,633,0,0,0,0,0,0,0,0,0,633,124,0
approximated_01caf241-5309-4838-bc06-9dcaedf819c6_color.owl_functional.owl_1_8_641.owl,1061,765,55,9,0,233,AL,296,124,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,641,0,0,0,0,0,0,0,0,0,641,124,0
approximated_01caf241-5309-4838-bc06-9dcaedf819c6_color.owl_functional.owl_1_8_649.owl,1069,773,55,9,0,233,AL,296,124,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,649,0,0,0,0,0,0,0,0,0,649,124,0
approximated_01caf241-5309-4838-bc06-9dcaedf819c6_color.owl_functional.owl_1_8_657.owl,1077,781,55,9,0,233,AL,296,124,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,657,0,0,0,0,0,0,0,0,0,657,124,0
approximated_01caf241-5309-4838-bc06-9dcaedf819c6_color.owl_functional.owl_1_8_665.owl,1085,789,55,9,0,233,AL,296,124,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,665,0,0,0,0,0,0,0,0,0,665,124,0
approximated_01caf241-5309-4838-bc06-9dcaedf819c6_color.owl_functional.owl_1_8_673.owl,1093,797,55,9,0,233,AL,296,124,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,673,0,0,0,0,0,0,0,0,0,673,124,0
approximated_01caf241-5309-4838-bc06-9dcaedf819c6_color.owl_functional.owl_1_8_681.owl,1101,805,55,9,0,233,AL,296,124,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,681,0,0,0,0,0,0,0,0,0,681,124,0
approximated_01caf241-5309-4838-bc06-9dcaedf819c6_color.owl_functional.owl_1_8_689.owl,1109,813,55,9,0,233,AL,296,124,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,689,0,0,0,0,0,0,0,0,0,689,124,0
approximated_01caf241-5309-4838-bc06-9dcaedf819c6_color.owl_functional.owl_1_8_697.owl,1117,821,55,9,0,233,AL,296,124,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,697,0,0,0,0,0,0,0,0,0,697,124,0
approximated_02b3268e-4776-4465-809a-0426d82d93d1_DP1.28.owl_functional.owl,843,790,51,2,0,666,ALH,53,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,786,0,0,0,0,0,0,0,0,0,786,3,1
approximated_02b3268e-4776-4465-809a-0426d82d93d1_DP1.28.owl_functional.owl_1_77_16.owl,89,20,51,2,0,16,ALH,69,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,16,3,1
approximated_02b3268e-4776-4465-809a-0426d82d93d1_DP1.28.owl_functional.owl_1_77_170.owl,393,174,51,2,0,166,ALH,219,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,170,0,0,0,0,0,0,0,0,0,170,3,1
approximated_02b3268e-4776-4465-809a-0426d82d93d1_DP1.28.owl_functional.owl_1_77_247.owl,542,251,51,2,0,238,ALH,291,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,247,0,0,0,0,0,0,0,0,0,247,3,1
approximated_02b3268e-4776-4465-809a-0426d82d93d1_DP1.28.owl_functional.owl_1_77_324.owl,684,328,51,2,0,303,ALH,356,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,324,0,0,0,0,0,0,0,0,0,324,3,1
approximated_02b3268e-4776-4465-809a-0426d82d93d1_DP1.28.owl_functional.owl_1_77_401.owl,822,405,51,2,0,364,ALH,417,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,401,0,0,0,0,0,0,0,0,0,401,3,1
