Ontology,Axiom,LogicalAxiomCount,ClassCount,ObjectPropertyCount,DataPropertyCount,IndividualCount,DLExpressivity,DeclarationAxiomsCount,SubClassOf,EquivalentClasses,DisjointClasses,GCICount,HiddenGCICount,SubObjectPropertyOf,EquivalentObjectProperties,TransitiveObjectProperty,ReflexiveObjectProperty,ObjectPropertyDomain,ObjectPropertyRange,SubPropertyChainOf,SubDataPropertyOf,EquivalentDataProperties,FunctionalDataProperty,DataPropertyDomain,DataPropertyRange,ClassAssertion,ObjectPropertyAssertion,DataPropertyAssertion,NegativeObjectPropertyAssertion,NegativeDataPropertyAssertion,SameIndividual,DifferentIndividuals,AnnotationAssertion,AnnotationPropertyDomain,AnnotationPropertyRangeOf,ABoxAxiomCount,TBoxAxiomCount,RBoxAxiomCount
approximated_205a10c4-613c-4fda-9e5c-a0c8ef9f98c1_Statistics.owl_functional.owl,9716,6249,2995,474,0,1152,ALCRO,3467,3899,0,0,134,0,405,0,0,0,0,0,8,0,0,0,0,0,1208,443,0,0,0,208,78,0,0,0,1937,3899,413
approximated_2069d761-32c0-4a79-bdb4-47dfb0036c73_example1.1.owl_functional.owl,1098,889,137,73,0,216,ALER,209,135,0,0,6,0,64,0,0,0,0,0,15,0,0,0,0,0,339,336,0,0,0,0,0,0,0,0,675,135,79
approximated_20b7cd2f-ccc2-4a9b-91a7-672d5d0b8d2f_EnergyFlux.owl_functional.owl,9713,6248,2992,475,0,1152,ALCRO,3465,3898,0,0,134,0,405,0,0,0,0,0,8,0,0,0,0,0,1208,443,0,0,0,208,78,0,0,0,1937,3898,413
approximated_213d52f2-05f9-42e3-b828-d948795cd42e_rPollutant.owl_functional.owl,6220,3641,2404,177,0,158,ALCRO,2579,3158,0,0,116,0,130,0,0,0,0,0,7,0,0,0,0,0,163,179,0,0,0,4,0,0,0,0,346,3158,137
approximated_219bcfbb-bfa2-4084-a4f7-0e0ab0c8372b_reGradient.owl_functional.owl,9823,6356,2998,471,0,1135,ALCRO,3467,3896,0,0,132,0,399,0,0,0,0,0,8,0,0,0,0,0,1191,580,0,0,0,206,76,0,0,0,2053,3896,407
approximated_22484eda-8103-4d4b-9980-9e139cfd0f3a_MOmodular1.owl_functional.owl,29332,22085,6609,640,0,6357,ALCRO,7247,12143,0,0,536,0,254,0,0,0,0,0,25,0,0,0,0,0,6957,2706,0,0,0,0,0,0,0,0,9663,12143,279
approximated_224f7e06-aae1-46c8-b560-fe0eb8ce58e1_phenSystem.owl_functional.owl,9690,6221,3000,471,0,1135,ALCRO,3469,3897,0,0,131,0,399,0,0,0,0,0,8,0,0,0,0,0,1191,444,0,0,0,206,76,0,0,0,1917,3897,407
approximated_2252824f-1541-4b6a-84ca-18e9b781c975_rStandards.owl_functional.owl,10407,6635,3297,477,0,1178,ALCRO,3772,4242,0,0,132,0,410,0,0,0,0,0,8,0,0,0,0,0,1234,443,0,0,0,220,78,0,0,0,1975,4242,418
approximated_229904d1-f69e-45af-891b-8ce0eceddee7_nceOWLqjun.owl_functional.owl,1458,1227,123,109,0,357,ALE,231,229,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,357,641,0,0,0,0,0,0,0,0,998,229,0
approximated_229e085a-35af-4e7c-b9ed-e02a45af5099_COSMOr585.owl_functional.owl,13643,9597,3713,335,0,2263,ALCRO,4046,6737,0,0,328,0,112,0,0,0,0,0,12,0,0,0,0,0,2136,600,0,0,0,0,0,0,0,0,2736,6737,124
approximated_22cbecd4-3367-4d63-b457-69e4ed584abc_phenSystem.owl_functional.owl,9716,6249,2995,474,0,1152,ALCRO,3467,3899,0,0,134,0,405,0,0,0,0,0,8,0,0,0,0,0,1208,443,0,0,0,208,78,0,0,0,1937,3899,413
approximated_238c3531-2cf2-40fa-bd4f-8e891dad3e8f_Biological.owl_functional.owl,9779,6309,2997,475,0,1188,ALCRO,3470,3903,0,0,135,0,406,0,0,0,0,0,8,0,0,0,0,0,1244,455,0,0,0,211,82,0,0,0,1992,3903,414
approximated_2400ea14-3351-4b19-b22f-f2b93053542a_lexicon.owl_functional.owl,914,691,203,21,0,473,AL,223,217,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,473,1,0,0,0,0,0,0,0,0,474,217,0
approximated_244eae00-749c-4222-9cde-0df767c3691f_wmsAll.owl_functional.owl,309,248,22,40,0,157,ALCRO,61,38,0,0,16,0,14,0,0,0,0,0,5,0,0,0,0,0,135,56,0,0,0,0,0,0,0,0,191,38,19
approximated_2472ab8a-14fe-44c2-94c0-333210f19dda_vek_Import.owl_functional.owl,2113,1107,866,141,0,54,ALEH,1006,986,0,0,124,0,1,0,0,0,0,0,0,0,0,0,0,0,54,66,0,0,0,0,0,0,0,0,120,986,1
approximated_25707b4d-aa33-4fcd-9a08-2e2d3ed8d074_tension_02.owl_functional.owl,3938,2617,1242,80,0,1144,ALER,1321,1465,0,0,76,0,6,0,0,0,0,0,2,0,0,0,0,0,1144,0,0,0,0,0,0,0,0,0,1144,1465,8
approximated_257db575-e089-4834-911e-216feeab51cc_OCC1.owl_functional.owl,30510,28129,214,2168,0,11060,ALH,2381,2218,0,0,2038,0,1207,0,0,0,0,0,0,0,0,0,0,0,11602,13102,0,0,0,0,0,0,0,0,24704,2218,1207
approximated_258b5324-03ea-4d39-ad97-b42d7542178e_essionsadi.owl_functional.owl,855,665,170,20,0,185,ALER,190,174,0,0,4,0,19,0,0,0,0,0,3,0,0,0,0,0,203,266,0,0,0,0,0,0,0,0,469,174,22
approximated_25949751-1d83-49d6-b85c-4d134e9b1993_Country.daml_functional.owl,289,282,8,0,0,279,AL,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279,0,0,0,0,0,0,0,0,0,279,3,0
approximated_25b46cbc-138e-435b-8a67-e8850852a04c_ersection2.owl_functional.owl,1169,856,310,4,0,93,ALE,313,659,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,93,104,0,0,0,0,0,0,0,0,197,659,0
approximated_25cabfec-591e-4a93-a8e5-e5d6c955f221_annotations.owl_functional.owl,1093,914,72,108,0,151,ALER,179,167,0,0,92,0,55,0,0,0,0,0,5,0,0,0,0,0,152,535,0,0,0,0,0,0,0,0,687,167,60
approximated_25dfa937-48f1-413d-95bd-eaf9e8d798e5_emperature.owl_functional.owl,10359,6573,3536,252,0,1226,ALCRO,3786,4601,0,0,124,0,207,0,0,0,0,0,5,0,0,0,0,0,1303,187,0,0,0,177,93,0,0,0,1760,4601,212
approximated_2633991b-5035-4200-b859-9d200118d290_NLexOBOUBO.owl_functional.owl,5555,3097,2388,72,0,102,ALCRO,2458,2937,0,0,139,0,27,0,0,0,0,0,22,0,0,0,0,0,102,0,0,0,0,0,9,0,0,0,111,2937,49
approximated_26f334e4-bf88-437c-9e13-f7bffca53222_realmOcean.owl_functional.owl,10245,6455,3534,258,0,1226,ALCRO,3790,4605,0,0,128,0,207,0,0,0,0,0,5,0,0,0,0,0,1303,65,0,0,0,177,93,0,0,0,1638,4605,212
approximated_27220224-5626-490e-8f78-b4d409053bc8_serf.owl_functional.owl,285,238,15,33,0,155,ALCRO,47,29,0,0,16,0,14,0,0,0,0,0,5,0,0,0,0,0,135,55,0,0,0,0,0,0,0,0,190,29,19
approximated_272bbe94-ce2d-4441-a87a-c1c3f30e2c70_ontinental.owl_functional.owl,9468,6000,3000,470,0,1135,ALCRO,3468,3897,0,0,131,0,399,0,0,0,0,0,8,0,0,0,0,0,1191,223,0,0,0,206,76,0,0,0,1696,3897,407
approximated_274805ed-4303-406d-92da-b377ce01a49e_portal.owl_functional.owl,708,427,170,112,0,75,ALCHO,281,293,0,0,94,0,33,0,0,0,0,0,0,0,0,0,0,0,75,26,0,0,0,0,0,0,0,0,101,293,33
approximated_2759646e-c207-4f95-b78f-a679f7031f1b_latest.06.owl_functional.owl,55243,52818,1977,449,0,45631,ALHO,2425,177,0,0,177,0,226,0,0,0,0,0,0,0,0,0,0,0,28600,1,0,0,0,23814,0,0,0,0,52415,177,226
approximated_27c7485c-d3ea-4664-af3c-e3ea13fd2ff1_ysPressure.owl_functional.owl,2012,1181,739,93,0,124,ALCRO,831,913,0,0,32,0,64,0,0,0,0,0,7,0,0,0,0,0,124,71,0,0,0,2,0,0,0,0,197,913,71
approximated_27d63b9c-2420-4ad1-80be-f48c0641f96e_ompoundIon.owl_functional.owl,5011,2965,1878,170,0,150,ALCRO,2046,2499,0,0,107,0,128,0,0,0,0,0,7,0,0,0,0,0,155,174,0,0,0,2,0,0,0,0,331,2499,135
approximated_27ed8ac0-cb8b-4bca-8a07-130144ee5adb_onstituent.owl_functional.owl,9564,6063,3030,473,0,1152,ALCRO,3501,3934,0,0,134,0,405,0,0,0,0,0,8,0,0,0,0,0,1208,222,0,0,0,208,78,0,0,0,1716,3934,413
approximated_2805e39c-035b-4123-a77e-4d61dd5c8624_ceLocation.owl_functional.owl,10199,6412,3535,254,0,1226,ALCRO,3787,4601,0,0,124,0,207,0,0,0,0,0,5,0,0,0,0,0,1303,26,0,0,0,177,93,0,0,0,1599,4601,212
approximated_2886c605-9dfb-4cc2-9528-8b56dd528434_CMO_OWL.owl_functional.owl,5862,3505,2354,3,0,963,ALE,2357,2542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,963,0,0,0,0,0,0,0,0,0,963,2542,0
approximated_28ccf278-c623-4b82-bc2c-cd8b7be33d64_realmGeol.owl_functional.owl,9494,6028,2995,473,0,1152,ALCRO,3466,3899,0,0,134,0,405,0,0,0,0,0,8,0,0,0,0,0,1208,222,0,0,0,208,78,0,0,0,1716,3899,413
approximated_28e5c35f-4c37-486e-aba9-8467335a4e4b_SMOtop1007.owl_functional.owl,35921,27316,7788,819,0,7788,ALCRO,8605,15026,0,0,578,0,349,0,0,0,0,0,27,0,0,0,0,0,8675,3239,0,0,0,0,0,0,0,0,11914,15026,376
approximated_28ea7fd1-7cff-4f80-b556-1dcab943bc86_CategoryEvent_functional.owl,397,359,11,28,0,212,ALH,38,29,0,0,24,0,19,0,0,0,0,0,0,0,0,0,0,0,209,102,0,0,0,0,0,0,0,0,311,29,19
approximated_28fced52-b963-4759-a548-f25e5bbad522_nstability.owl_functional.owl,9690,6221,3000,471,0,1135,ALCRO,3469,3897,0,0,131,0,399,0,0,0,0,0,8,0,0,0,0,0,1191,444,0,0,0,206,76,0,0,0,1917,3897,407
approximated_29014bac-5c90-4dc4-a1ac-217673881d38_propCount.owl_functional.owl,10219,6421,3547,253,0,1226,ALCRO,3798,4616,0,0,126,0,207,0,0,0,0,0,5,0,0,0,0,0,1303,20,0,0,0,177,93,0,0,0,1593,4616,212
approximated_290979f9-3ec6-4592-aeb0-3fd5352ffe34_spaceScale.owl_functional.owl,1104,696,359,50,0,103,ALCRO,408,428,0,0,24,0,22,0,0,0,0,0,7,0,0,0,0,0,103,134,0,0,0,2,0,0,0,0,239,428,29
approximated_290f46e1-bb70-439a-9a77-8f50f2a98b46_pulsbridge.owl_functional.owl,19122,16752,2368,2,0,8354,AL,2370,2360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8354,6038,0,0,0,0,0,0,0,0,14392,2360,0
approximated_2968831e-1053-42e1-9bcc-b6da3f94d6f9_uowithpato.owl_functional.owl,5045,3017,2012,18,0,212,ALER,2028,2798,0,0,70,0,4,0,0,0,0,0,3,0,0,0,0,0,212,0,0,0,0,0,0,0,0,0,212,2798,7
approximated_296bfc72-2998-420f-a258-157b234e63f5_chemAcidity.owl_functional.owl,5021,2970,1883,170,0,150,ALCRO,2051,2504,0,0,107,0,128,0,0,0,0,0,7,0,0,0,0,0,155,174,0,0,0,2,0,0,0,0,331,2504,135
approximated_2a07b4aa-48cf-4f24-8199-5ef20a2a2b48_ceRelation.owl_functional.owl,1400,859,452,90,0,103,ALCRO,541,550,0,0,35,0,63,0,0,0,0,0,7,0,0,0,0,0,103,134,0,0,0,2,0,0,0,0,239,550,70
approximated_2a0bf7a9-a99e-46e6-a715-2583ec9294c4_phenHydro.owl_functional.owl,9520,6026,3023,473,0,1152,ALCRO,3494,3933,0,0,134,0,405,0,0,0,0,0,8,0,0,0,0,0,1208,186,0,0,0,208,78,0,0,0,1680,3933,413
approximated_2a164057-3010-4ef7-aeaa-460507ed087d_Smartphone.owl_functional.owl,583,380,108,96,0,72,ALEH,203,200,0,0,91,0,6,0,0,0,0,0,0,0,0,0,0,0,72,102,0,0,0,0,0,0,0,0,174,200,6
approximated_2acf8e57-7d1e-4026-abce-697df298030b_abic_khoja.owl_functional.owl,261,182,67,13,0,69,ALH,79,71,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,69,32,0,0,0,0,0,0,0,0,101,71,10
approximated_2ad2eafd-b51f-4aac-a7df-28f0e0977b6d_PaulFisher.rdf_functional.owl,4239,4168,40,32,0,2545,AL,71,52,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,4116,0,0,0,0,0,0,0,0,0,4116,52,0
approximated_2b1fa989-5571-4ac9-9116-9bdaeca28737_phenEnergy.owl_functional.owl,10184,6403,3532,251,0,1226,ALCRO,3781,4598,0,0,123,0,207,0,0,0,0,0,5,0,0,0,0,0,1303,20,0,0,0,177,93,0,0,0,1593,4598,212
approximated_2b330fea-4b58-44df-82e3-47871db45e81_1_odvozena.owl_functional.owl,176,148,20,10,0,22,ALCRO,28,28,0,0,7,0,7,0,0,0,0,0,8,0,0,0,0,0,62,42,0,0,0,0,1,0,0,0,105,28,15
approximated_2ba428a5-ea97-4098-9ab9-0e7716620839_testsl2.owl_functional.owl,2571,2472,57,43,0,646,ALR,99,82,0,0,19,0,20,0,0,0,0,0,15,0,0,0,0,0,656,1699,0,0,0,0,0,0,0,0,2355,82,35
approximated_2bc3982b-f26a-4e93-a5a6-f4a710a7b427_hydro.owl_functional.owl,5009,2964,1877,170,0,150,ALCRO,2045,2493,0,0,107,0,128,0,0,0,0,0,7,0,0,0,0,0,155,179,0,0,0,2,0,0,0,0,336,2493,135
approximated_2c6703ad-6611-434b-982d-1d8d42ebc53b_jp1.owl_functional.owl,4468,4342,126,0,0,4048,ALCO,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4026,0,0,0,0,0,316,0,0,0,4342,0,0
approximated_2c68bb2e-7ccf-4d01-bdfb-5f9007dce612_eDirection.owl_functional.owl,1396,856,451,90,0,103,ALCRO,540,547,0,0,32,0,63,0,0,0,0,0,7,0,0,0,0,0,103,134,0,0,0,2,0,0,0,0,239,547,70
approximated_2c985900-3b17-4a98-9680-3322aa5b6584_onMarathon.owl_functional.owl,337,225,67,46,0,84,ALCHO,112,103,0,0,40,0,5,0,0,0,0,0,0,0,0,0,0,0,83,29,0,0,0,4,1,0,0,0,117,103,5
approximated_2cb92e29-c14b-478d-88fe-7ce17c0db374_realm.owl_functional.owl,9706,6239,2996,473,0,1152,ALCRO,3467,3900,0,0,135,0,405,0,0,0,0,0,8,0,0,0,0,0,1208,432,0,0,0,208,78,0,0,0,1926,3900,413
approximated_2cbafcc5-169a-434e-8457-6ea108d1dc6d_puls.owl_functional.owl,8335,7996,308,32,0,4337,ALCHO,339,529,0,0,21,0,13,0,0,0,0,0,0,0,0,0,0,0,4419,3035,0,0,0,0,0,0,0,0,7454,529,13
approximated_2cbcfc9c-1788-46f5-a4cd-17737cc0db4e_COSMOtop745.owl_functional.owl,25156,18792,5801,565,0,5408,ALCRO,6364,10393,0,0,482,0,204,0,0,0,0,0,21,0,0,0,0,0,5770,2404,0,0,0,0,0,0,0,0,8174,10393,225
approximated_2cc9ab2b-cc80-4669-9069-a6c4c74f2601_rMathGraph.owl_functional.owl,9716,6249,2995,474,0,1152,ALCRO,3467,3899,0,0,134,0,405,0,0,0,0,0,8,0,0,0,0,0,1208,443,0,0,0,208,78,0,0,0,1937,3899,413
approximated_2d2aa5e8-04d2-4531-82d0-b9eca836a6e4_tegorySoftware_functional.owl,250,210,11,30,0,114,ALH,40,29,0,0,24,0,19,0,0,0,0,0,0,0,0,0,0,0,107,55,0,0,0,0,0,0,0,0,162,29,19
approximated_2d340673-6179-4f6f-8415-4e56c56ad05f_realm.owl_functional.owl,9691,6222,3001,470,0,1135,ALCRO,3469,3898,0,0,132,0,399,0,0,0,0,0,8,0,0,0,0,0,1191,444,0,0,0,206,76,0,0,0,1917,3898,407
approximated_2d5e0d6c-02a2-4a99-abdb-85128360c56f_school.rdf_functional.owl,882,655,61,167,0,215,AL,227,225,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,430,0,0,0,0,0,0,0,0,0,430,225,0
approximated_2d66630d-5034-4a21-9470-8b2b0e2ce521_phenAtmo.owl_functional.owl,9698,6229,3000,471,0,1135,ALCRO,3469,3897,0,0,131,0,399,0,0,0,0,0,8,0,0,0,0,0,1191,452,0,0,0,206,76,0,0,0,1925,3897,407
approximated_2d6d6c2f-ad4c-468e-8094-2cf5cd6f681b_WNDefs.owl_functional.owl,4531,4491,9,32,0,4455,AL,40,36,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,4455,0,0,0,0,0,0,0,0,0,4455,36,0
approximated_2d7f654e-23c9-40e5-8deb-4e35e4486897_NIFOrganism.owl_functional.owl,8015,4716,3234,67,0,362,ALCRO,3299,4267,0,0,523,0,27,0,0,0,0,0,22,0,0,0,0,0,362,0,0,0,0,0,38,0,0,0,400,4267,49
approximated_2d9fb08b-36be-4ffc-be26-f74c0e3cb76b_COSMOtop727.owl_functional.owl,24262,18137,5578,549,0,5143,ALCRO,6125,10123,0,0,468,0,195,0,0,0,0,0,22,0,0,0,0,0,5455,2342,0,0,0,0,0,0,0,0,7797,10123,217
approximated_2da9887a-2c73-443e-90b0-64e6f69811db_quanIndex.owl_functional.owl,9686,6218,3001,469,0,1135,ALCRO,3468,3897,0,0,131,0,399,0,0,0,0,0,8,0,0,0,0,0,1191,441,0,0,0,206,76,0,0,0,1914,3897,407
approximated_2daf855e-56bd-481e-b94a-dd0db3f4e727_ui_functional.owl,731,466,261,4,0,209,ALH,265,254,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,209,0,0,0,0,0,0,0,0,0,209,254,3
approximated_2dc000aa-ae60-4f50-a15f-b3d46d252cbf_matrMineral.owl_functional.owl,10242,6430,3555,259,0,1226,ALCRO,3812,4623,0,0,132,0,207,0,0,0,0,0,5,0,0,0,0,0,1303,22,0,0,0,177,93,0,0,0,1595,4623,212
approximated_2ded1de7-16cf-4ddb-86f0-17045012df52_climZone.owl_functional.owl,5582,3313,2086,185,0,187,ALCRO,2269,2793,0,0,107,0,140,0,0,0,0,0,7,0,0,0,0,0,192,179,0,0,0,2,0,0,0,0,373,2793,147
approximated_2df2d29f-9a89-459d-9282-afb5869ddee7_ockIgneous.owl_functional.owl,9468,6000,3000,470,0,1135,ALCRO,3468,3897,0,0,131,0,399,0,0,0,0,0,8,0,0,0,0,0,1191,223,0,0,0,206,76,0,0,0,1696,3897,407
approximated_2df59b00-e3d7-4b16-bce9-694e7bcf0899_myspace.owl_functional.owl,1674,1594,32,49,0,820,ALR,80,68,0,0,44,0,15,0,0,0,0,0,2,0,0,0,0,0,820,689,0,0,0,0,0,0,0,0,1509,68,17
approximated_2e153460-fefc-4bda-aa7e-68e75ba89455_COSMO.owl_functional.owl,35988,27365,7802,823,0,7797,ALCRO,8623,15061,0,0,580,0,350,0,0,0,0,0,27,0,0,0,0,0,8684,3243,0,0,0,0,0,0,0,0,11927,15061,377
approximated_2e7064ec-d7cc-4345-9aa0-6c70d8969dea_mAstroBody.owl_functional.owl,9716,6249,2995,474,0,1152,ALCRO,3467,3899,0,0,134,0,405,0,0,0,0,0,8,0,0,0,0,0,1208,443,0,0,0,208,78,0,0,0,1937,3899,413
approximated_2e82eca7-f137-4818-971d-a9c0dd4ca30b_tateChange.owl_functional.owl,10199,6412,3536,253,0,1226,ALCRO,3787,4601,0,0,124,0,207,0,0,0,0,0,5,0,0,0,0,0,1303,26,0,0,0,177,93,0,0,0,1599,4601,212
approximated_2f07617c-68bb-46d3-ab83-eb005a760e94_onMarathon.owl_functional.owl,374,249,69,57,0,90,ALCHO,125,123,0,0,55,0,5,0,0,0,0,0,0,0,0,0,0,0,89,27,0,0,0,4,1,0,0,0,121,123,5
approximated_2f1050e9-10ca-4e36-a84b-638f256be4ef_scillation.owl_functional.owl,9690,6221,3000,471,0,1135,ALCRO,3469,3897,0,0,131,0,399,0,0,0,0,0,8,0,0,0,0,0,1191,444,0,0,0,206,76,0,0,0,1917,3897,407
approximated_2f124dd5-9aae-427f-96fa-0464d5abcd5f_History.owl_functional.owl,970,533,115,323,0,145,ALH,437,384,0,0,323,0,4,0,0,0,0,0,0,0,0,0,0,0,145,0,0,0,0,0,0,0,0,0,145,384,4
approximated_2f5a69fa-fbc0-4d14-8c69-4981642a4328_logy.0.1.2.owl_functional.owl,232,158,28,47,0,42,ALR,74,52,0,0,34,0,2,0,0,0,0,0,2,0,0,0,0,0,42,60,0,0,0,0,0,0,0,0,102,52,4
approximated_2f71498d-7620-4974-939c-37fac33bc3dc_biolEcology.owl_functional.owl,2188,1322,777,90,0,124,ALCRO,866,968,0,0,26,0,66,0,0,0,0,0,7,0,0,0,0,0,124,155,0,0,0,2,0,0,0,0,281,968,73
approximated_2f8241e7-2681-4ae0-a41b-51a658424d85__locations.owl_functional.owl,1497,1445,21,32,0,702,ALR,52,39,0,0,24,0,13,0,0,0,0,0,2,0,0,0,0,0,702,689,0,0,0,0,0,0,0,0,1391,39,15
approximated_2fadea1e-6833-4ee7-b2a4-a55833e0463f_EASE_functional.owl,623,398,107,119,0,63,ALEH,225,189,0,0,92,0,29,0,0,0,0,0,0,0,0,0,0,0,63,117,0,0,0,0,0,0,0,0,180,189,29
approximated_2ff40d56-1c1a-477a-a0ed-4991fc98ab71_chemCharge.owl_functional.owl,4982,2947,1867,170,0,150,ALCRO,2035,2481,0,0,106,0,128,0,0,0,0,0,7,0,0,0,0,0,155,174,0,0,0,2,0,0,0,0,331,2481,135
approximated_30836b24-e55d-4d95-a812-b016fecebffa_idDynamics.owl_functional.owl,10209,6422,3536,253,0,1226,ALCRO,3787,4599,0,0,122,0,207,0,0,0,0,0,5,0,0,0,0,0,1303,38,0,0,0,177,93,0,0,0,1611,4599,212
approximated_30c9e925-0caf-4205-a65c-b3224458af57_eDirection.owl_functional.owl,9705,6238,2995,474,0,1152,ALCRO,3467,3899,0,0,134,0,405,0,0,0,0,0,8,0,0,0,0,0,1208,432,0,0,0,208,78,0,0,0,1926,3899,413
approximated_30ef68e3-0246-420c-8f07-b956e919ed1d_info.owl_functional.owl,1403,856,463,85,0,103,ALCRO,547,554,0,0,34,0,56,0,0,0,0,0,7,0,0,0,0,0,103,134,0,0,0,2,0,0,0,0,239,554,63
approximated_3116edc4-19c5-47b7-b66e-186444d00336_propSpeed.owl_functional.owl,10189,6402,3536,253,0,1226,ALCRO,3787,4602,0,0,125,0,207,0,0,0,0,0,5,0,0,0,0,0,1303,15,0,0,0,177,93,0,0,0,1588,4602,212
approximated_3126934e-af8e-4be5-87ad-762ad9723af3_time.owl_functional.owl,1115,705,342,69,0,103,ALCRO,410,408,0,0,23,0,51,0,0,0,0,0,7,0,0,0,0,0,103,134,0,0,0,2,0,0,0,0,239,408,58
approximated_31740a9c-e50a-4a5c-9bea-7ca470f4366a_dProtected.owl_functional.owl,9869,6334,3064,473,0,1152,ALCRO,3535,3983,0,0,133,0,406,0,0,0,0,0,8,0,0,0,0,0,1208,443,0,0,0,208,78,0,0,0,1937,3983,414
approximated_31751ba0-6a59-4dee-9243-70a1ec90bf49_erFinalOWL.owl_functional.owl,407,296,40,72,0,93,ALR,111,71,0,0,38,0,32,0,0,0,0,0,7,0,0,0,0,0,102,84,0,0,0,0,0,0,0,0,186,71,39
approximated_31f46ecb-2add-4d12-bf48-9f0c3d0dd094_testrdfxml.owl_functional.owl,1322,1042,257,24,0,512,ALCHO,280,524,0,0,20,0,5,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,1,0,0,0,513,524,5
approximated_3275e489-3818-4329-b7f7-8604cb33c574_ystemState.owl_functional.owl,1286,805,434,48,0,103,ALCRO,481,538,0,0,24,0,21,0,0,0,0,0,7,0,0,0,0,0,103,134,0,0,0,2,0,0,0,0,239,538,28
approximated_3306dfe2-1e10-4dbf-842b-0bec08bba814_Support2.0.owl_functional.owl,1365,859,294,213,0,157,ALO,506,446,0,0,177,0,0,0,0,0,0,0,0,0,0,0,0,0,161,247,0,0,0,5,0,0,0,0,413,446,0
approximated_330bb501-bd8c-4e55-97ce-7b7decc555ce_es20110411.owl_functional.owl,650,544,82,25,0,81,AL,106,196,0,0,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348,0,0,0,0,0,0,0,0,348,196,0
approximated_331a58a7-f39b-4553-8489-eaaa42138a26_EnzyOfull.owl_functional.owl,26142,17893,8223,27,0,4666,ALCO,8249,12820,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,4666,407,0,0,0,0,0,0,0,0,5073,12820,0
approximated_332019b1-4d6d-4780-a723-fe50077e91d2_prSciUnits.owl_functional.owl,9826,6357,3000,471,0,1135,ALCRO,3469,3897,0,0,131,0,399,0,0,0,0,0,8,0,0,0,0,0,1191,580,0,0,0,206,76,0,0,0,2053,3897,407
approximated_3377b615-2c2e-4427-8e02-b811584e1d24_leChemical.owl_functional.owl,9690,6221,3000,471,0,1135,ALCRO,3469,3898,0,0,132,0,399,0,0,0,0,0,8,0,0,0,0,0,1191,443,0,0,0,206,76,0,0,0,1916,3898,407
approximated_338e6a0c-7602-4b16-819c-e0530b00d312_Situation0.owl_functional.owl,368,254,68,47,0,99,ALCHO,114,105,0,0,41,0,5,0,0,0,0,0,0,0,0,0,0,0,94,45,0,0,0,4,1,0,0,0,144,105,5
approximated_33bc7729-a6f1-4f7b-b867-00de0d2c899f_a_20110204.owl_functional.owl,79270,79173,39,59,0,22160,ALCRO,97,98,0,0,44,0,10,0,0,0,0,0,1,0,0,0,0,0,22203,56860,0,0,0,1,0,0,0,0,79064,98,11
approximated_33ddb4c1-e788-4934-a482-5f9ac1164b2f_spra_functional.owl,617,393,224,0,0,173,AL,224,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,0,0,0,0,0,0,0,0,0,173,220,0
approximated_345f158c-997b-45ee-a3a1-83ebd2d33d2c_eryContext.owl_functional.owl,810,626,59,126,0,333,ALCO,184,192,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,333,101,0,0,0,0,0,0,0,0,434,192,0
approximated_346152e4-2806-4d3b-b43c-f2bdec34a25b_eDirection.owl_functional.owl,9679,6210,3000,471,0,1135,ALCRO,3469,3897,0,0,131,0,399,0,0,0,0,0,8,0,0,0,0,0,1191,433,0,0,0,206,76,0,0,0,1906,3897,407
approximated_3490dc00-3d83-422d-ab5e-ae16aa638378_graphrules.owl_functional.owl,997,793,178,27,0,222,ALCRO,204,164,0,0,10,0,2,0,0,0,0,0,4,0,0,0,0,0,242,380,0,0,0,0,1,0,0,0,623,164,6
approximated_3526c76c-8b06-4281-9adc-db234451f844_hReadiness.owl_functional.owl,10207,6509,3223,477,0,1154,ALCRO,3698,4154,0,0,135,0,407,0,0,0,0,0,8,0,0,0,0,0,1210,443,0,0,0,209,78,0,0,0,1940,4154,415
approximated_35517746-4898-4c15-a905-6518355a4b85_ST2009SHIN.owl_functional.owl,41944,41925,13,7,0,6016,AL,19,15,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6015,35895,0,0,0,0,0,0,0,0,41910,15,0
